loan_id,loan_amount,loan_purpose,loan_grade,interest_rate,annual_income,employment_length,employment_status,home_ownership,fico_score,credit_history_length,num_credit_accounts,num_open_accounts,total_credit_limit,revolving_balance,credit_utilization,late_payments_2yr,recent_inquiries,monthly_debt_payments,age,education_level,debt_to_income,loan_to_income,risk_score,default
LC_000940,46075,car,F,25.96,36489,6.6,Part-time,Mortgage,595,5.0,4,3,79403,14973,0.189,3,1,903,23,High School,0.297,1.263,0.582,1
LC_000941,33533,debt_consolidation,E,22.48,83165,5.9,Self-employed,Own,669,12.8,5,4,68929,7696,0.112,3,0,1079,42,PhD,0.156,0.403,0.3221,0
LC_000942,23811,debt_consolidation,D,17.0,50848,2.1,Full-time,Own,663,15.0,2,1,86169,18464,0.214,2,3,734,54,Some College,0.173,0.468,0.2892,1
LC_000943,21094,business,F,26.01,58591,2.5,Full-time,Own,647,7.1,14,9,69893,38649,0.553,2,4,1309,29,Some College,0.268,0.36,0.5994,1
LC_000944,18237,vacation,E,20.85,44957,4.2,Self-employed,Mortgage,652,4.3,3,2,111531,6967,0.062,4,2,751,33,Some College,0.201,0.406,0.3519,1
LC_000945,7767,major_purchase,E,20.25,53516,0.2,Full-time,Rent,791,4.0,6,5,110659,37644,0.34,1,3,1254,53,High School,0.281,0.145,0.3228,0
LC_000946,9166,major_purchase,E,21.11,48273,0.5,Full-time,Other,677,9.9,2,1,105770,25108,0.237,2,1,1140,35,High School,0.284,0.19,0.4201,1
LC_000947,14211,debt_consolidation,D,16.75,88502,1.0,Full-time,Rent,703,19.2,4,2,154555,42106,0.272,2,4,2376,62,High School,0.322,0.161,0.2872,0
LC_000948,39423,debt_consolidation,B,8.8,103144,39.3,Self-employed,Rent,697,8.4,6,5,58319,3611,0.062,0,4,906,46,Some College,0.105,0.382,0.0504,0
LC_000949,43294,debt_consolidation,C,13.66,44306,5.4,Self-employed,Rent,685,13.2,5,4,25210,7319,0.29,0,1,414,34,Some College,0.112,0.977,0.1474,0
LC_000950,19031,debt_consolidation,F,25.44,53311,1.1,Full-time,Rent,647,8.1,8,5,125712,5947,0.047,5,0,254,33,Some College,0.057,0.357,0.744,1
LC_000951,12403,medical,E,21.91,57642,0.4,Full-time,Rent,664,3.4,6,4,92046,11450,0.124,3,1,631,42,High School,0.131,0.215,0.3033,0
LC_000952,28789,debt_consolidation,A,6.27,112900,6.2,Full-time,Rent,788,19.1,4,3,273138,19622,0.072,0,1,1999,44,Masters,0.212,0.255,0.015,0
LC_000953,48399,debt_consolidation,C,14.09,94762,5.1,Full-time,Rent,727,36.6,6,5,162978,7022,0.043,1,3,254,70,Some College,0.032,0.511,0.1598,1
LC_000954,46874,business,D,17.53,89357,8.1,Full-time,Own,740,15.0,5,3,158833,27757,0.175,2,2,1291,33,Bachelors,0.173,0.525,0.2717,0
LC_000955,30458,business,A,7.82,80599,0.1,Full-time,Own,749,7.7,9,8,45822,3525,0.077,0,1,1027,51,Bachelors,0.153,0.378,0.0,0
LC_000956,20431,major_purchase,F,25.2,62766,5.0,Full-time,Rent,674,0.0,3,2,145581,45934,0.316,4,3,2161,18,Masters,0.413,0.326,0.5795,0
LC_000957,47233,home_improvement,E,22.37,88855,1.0,Full-time,Mortgage,665,13.0,10,7,112442,26030,0.232,4,2,1743,31,Bachelors,0.235,0.532,0.4013,1
LC_000958,32063,medical,E,21.26,59574,13.1,Full-time,Rent,729,8.0,4,3,125762,58844,0.468,0,0,2139,26,Some College,0.431,0.538,0.3053,0
LC_000959,22102,major_purchase,B,9.71,102650,5.4,Full-time,Mortgage,749,14.0,5,3,238230,42832,0.18,1,0,1504,32,Masters,0.176,0.215,0.1013,0
LC_000960,6792,major_purchase,D,15.96,53370,9.8,Full-time,Own,675,5.7,7,6,111518,7310,0.066,1,2,541,47,High School,0.122,0.127,0.2324,0
LC_000961,18112,debt_consolidation,D,15.71,60642,7.8,Full-time,Rent,738,7.0,5,4,77348,7651,0.099,2,1,232,39,Some College,0.046,0.299,0.2057,0
LC_000962,47544,home_improvement,D,17.21,55050,12.1,Full-time,Mortgage,721,20.4,5,4,35628,9571,0.269,2,3,998,45,Some College,0.218,0.864,0.2326,0
LC_000963,13749,home_improvement,F,26.87,49152,5.8,Full-time,Mortgage,621,3.0,3,2,100457,23903,0.238,7,2,1030,36,High School,0.252,0.28,0.8421,1
LC_000964,16920,home_improvement,E,22.29,54217,2.9,Full-time,Mortgage,728,15.0,10,6,111630,66841,0.599,1,4,2304,33,Bachelors,0.51,0.312,0.4287,1
LC_000965,41603,home_improvement,E,22.47,72653,16.0,Self-employed,Mortgage,668,6.6,5,3,112965,12546,0.111,4,3,398,49,Bachelors,0.066,0.573,0.4494,0
LC_000966,16059,debt_consolidation,A,7.0,61311,0.3,Full-time,Mortgage,764,20.4,4,2,149787,7414,0.049,0,0,795,64,Some College,0.156,0.262,0.0,0
LC_000967,42174,debt_consolidation,C,12.89,59469,7.8,Full-time,Other,680,7.0,5,4,37367,3910,0.105,2,4,252,40,Some College,0.051,0.709,0.1835,0
LC_000968,12766,debt_consolidation,A,7.87,75790,1.6,Full-time,Mortgage,721,6.6,6,4,176134,37438,0.213,0,1,1803,50,Some College,0.286,0.168,0.0449,0
LC_000969,30039,medical,B,9.7,31246,9.4,Full-time,Mortgage,736,14.2,4,2,65288,8261,0.127,2,2,558,46,Some College,0.215,0.961,0.106,0
LC_000970,32415,debt_consolidation,F,24.87,46556,7.5,Full-time,Mortgage,580,1.0,3,2,115899,79092,0.682,4,4,2793,19,Bachelors,0.72,0.696,0.8561,1
LC_000971,21273,home_improvement,B,9.35,99080,8.1,Full-time,Mortgage,748,2.0,5,3,242496,55995,0.231,0,3,2275,43,Bachelors,0.276,0.215,0.0739,0
LC_000972,31054,debt_consolidation,D,17.27,36748,5.6,Full-time,Rent,715,7.1,1,1,11858,2942,0.248,2,1,246,28,Some College,0.081,0.845,0.2974,0
LC_000973,8850,major_purchase,B,9.38,63102,8.2,Full-time,Rent,695,29.1,4,2,121119,34691,0.286,1,6,1120,49,Some College,0.213,0.14,0.0904,0
LC_000974,44205,medical,E,20.21,56454,2.8,Full-time,Mortgage,663,1.4,4,3,60940,6809,0.112,3,4,709,37,Some College,0.151,0.783,0.3819,0
LC_000975,48991,debt_consolidation,F,26.2,76549,0.7,Full-time,Rent,634,8.3,7,5,107933,34529,0.32,2,2,2033,56,Bachelors,0.319,0.64,0.5142,0
LC_000976,27228,car,F,25.59,12620,6.1,Full-time,Own,725,13.9,5,3,19902,8945,0.449,3,1,353,33,High School,0.336,2.158,0.4656,1
LC_000977,7894,debt_consolidation,E,22.63,64645,7.4,Part-time,Rent,736,19.0,4,2,94829,1533,0.016,2,1,146,37,High School,0.027,0.122,0.3757,0
LC_000978,22250,debt_consolidation,E,20.86,46917,2.5,Full-time,Mortgage,653,1.6,5,3,43079,17775,0.413,3,3,802,28,High School,0.205,0.474,0.4126,0
LC_000979,37196,home_improvement,F,26.93,62565,22.0,Part-time,Mortgage,634,0.0,5,4,61853,4144,0.067,3,2,387,18,High School,0.074,0.595,0.6427,1
LC_000980,14740,car,C,12.98,76998,3.7,Full-time,Rent,675,3.5,5,4,134463,12736,0.095,2,4,436,63,Bachelors,0.068,0.191,0.1709,0
LC_000981,37434,major_purchase,A,7.27,82919,17.4,Full-time,Mortgage,701,3.8,5,3,54711,8128,0.149,0,2,372,38,Some College,0.054,0.451,0.0082,0
LC_000982,14702,debt_consolidation,F,26.97,65696,1.2,Self-employed,Other,666,0.8,5,3,89835,36074,0.402,4,2,1823,48,Some College,0.333,0.224,0.4747,1
LC_000983,22877,medical,C,12.33,54246,15.2,Full-time,Mortgage,674,18.0,8,5,37833,12743,0.337,0,2,750,36,High School,0.166,0.422,0.1626,0
LC_000984,16833,vacation,F,26.72,78943,34.6,Full-time,Mortgage,687,9.1,2,1,197010,104884,0.532,1,1,3953,39,Some College,0.601,0.213,0.5133,1
LC_000985,49650,debt_consolidation,D,16.43,112169,7.9,Full-time,Other,791,8.0,4,3,200692,82103,0.409,0,0,2501,26,PhD,0.268,0.443,0.2463,1
LC_000986,6892,debt_consolidation,B,9.85,100301,2.3,Full-time,Rent,695,9.3,5,3,235118,20256,0.086,1,5,1040,40,Bachelors,0.124,0.069,0.0962,0
LC_000987,5380,other,B,9.76,72737,0.5,Part-time,Rent,750,6.5,11,10,94479,12441,0.132,0,2,949,45,Masters,0.157,0.074,0.0859,1
LC_000988,42300,home_improvement,B,10.2,86871,24.3,Full-time,Rent,709,16.9,1,1,112656,5297,0.047,1,2,1316,38,Bachelors,0.182,0.487,0.1059,0
LC_000989,40858,debt_consolidation,E,21.2,70020,19.4,Full-time,Rent,694,10.8,6,5,64593,25954,0.402,1,0,1473,36,Bachelors,0.252,0.584,0.4004,1
LC_000990,10845,other,B,9.17,78274,8.0,Full-time,Rent,693,9.6,2,1,54136,1672,0.031,1,6,953,30,Some College,0.146,0.139,0.0841,0
LC_000991,15101,business,D,16.58,56897,17.5,Full-time,Rent,661,3.0,3,2,67438,15769,0.234,2,2,1197,21,High School,0.252,0.265,0.2641,0
LC_000992,13604,major_purchase,D,16.42,105464,25.1,Full-time,Rent,750,13.6,4,2,218729,74283,0.34,1,3,3191,43,Some College,0.363,0.129,0.2718,1
LC_000993,22595,vacation,E,22.09,28895,1.1,Full-time,Mortgage,652,10.0,2,1,21374,14116,0.66,3,0,573,28,Some College,0.238,0.782,0.4026,0
LC_000994,32919,debt_consolidation,C,14.23,89022,10.0,Unemployed,Rent,734,6.7,5,4,185538,34811,0.188,0,1,1559,55,High School,0.21,0.37,0.1886,0
LC_000995,37461,medical,E,20.41,39591,5.9,Full-time,Rent,699,7.7,3,2,70795,10919,0.154,3,4,704,38,Bachelors,0.213,0.946,0.3455,0
LC_000996,24686,home_improvement,C,14.06,60975,6.8,Part-time,Mortgage,772,12.0,8,5,81101,15953,0.197,1,1,1130,30,High School,0.222,0.405,0.1297,1
LC_000997,8127,car,F,26.08,58383,4.7,Self-employed,Rent,726,4.9,6,4,125604,68254,0.543,5,1,2277,48,Some College,0.468,0.139,0.6302,0
LC_000998,42255,vacation,D,16.96,53427,0.3,Full-time,Own,724,1.4,5,3,76049,15533,0.204,2,2,796,51,Bachelors,0.179,0.791,0.2426,0
LC_000999,35335,debt_consolidation,F,25.78,46357,1.3,Full-time,Mortgage,648,7.7,5,3,92297,53481,0.579,4,4,2062,38,High School,0.534,0.762,0.8559,1
LC_001000,43483,debt_consolidation,E,21.32,124249,4.6,Full-time,Own,678,0.3,9,8,60041,9347,0.156,2,2,773,37,Masters,0.075,0.35,0.3048,0
LC_001001,17267,business,F,27.26,27265,5.9,Full-time,Rent,629,8.8,6,4,56635,16224,0.286,2,3,820,27,High School,0.361,0.633,0.5022,1
LC_001002,6174,home_improvement,F,25.23,33074,4.5,Full-time,Rent,589,6.0,4,3,28790,4278,0.149,4,2,319,24,Some College,0.116,0.187,0.4712,1
LC_001003,44445,major_purchase,F,26.83,68515,2.6,Full-time,Own,670,1.4,6,5,92472,51733,0.559,6,1,2345,48,Masters,0.411,0.649,0.8252,1
LC_001004,49243,car,E,20.51,86139,12.9,Full-time,Rent,713,3.6,3,2,142718,17691,0.124,3,2,1636,37,Some College,0.228,0.572,0.319,1
LC_001005,17335,debt_consolidation,E,21.82,77752,23.4,Full-time,Other,713,2.6,1,1,25699,15179,0.591,1,2,471,39,Some College,0.073,0.223,0.3018,1
LC_001006,40296,home_improvement,C,12.96,76210,16.4,Full-time,Other,761,16.6,6,4,131799,68170,0.517,0,3,2681,36,Masters,0.422,0.529,0.1582,0
LC_001007,14989,debt_consolidation,E,21.41,66563,3.8,Part-time,Mortgage,702,20.3,3,1,89379,30971,0.347,1,1,1076,46,High School,0.194,0.225,0.3778,0
LC_001008,24322,home_improvement,C,11.93,56652,8.3,Full-time,Mortgage,719,0.0,3,2,19441,7189,0.37,0,2,398,18,High School,0.085,0.429,0.1639,0
LC_001009,32242,home_improvement,D,16.99,97645,19.5,Full-time,Mortgage,742,8.7,2,1,30985,8317,0.268,2,1,1177,52,Some College,0.145,0.33,0.2497,0
LC_001010,36857,debt_consolidation,D,17.84,79122,7.8,Self-employed,Mortgage,755,18.3,8,5,120223,77002,0.64,0,0,2824,43,Bachelors,0.428,0.466,0.2227,0
LC_001011,8978,debt_consolidation,E,20.99,95204,13.7,Full-time,Rent,690,1.3,8,7,218127,62940,0.289,2,2,2182,54,Masters,0.275,0.094,0.3457,0
LC_001012,36020,debt_consolidation,F,26.42,62752,10.0,Full-time,Rent,677,5.0,2,1,27593,8704,0.315,5,2,610,23,High School,0.117,0.574,0.4734,0
LC_001013,17596,medical,D,16.77,76727,14.3,Full-time,Mortgage,719,3.9,6,4,98695,41350,0.419,1,3,1405,38,Bachelors,0.22,0.229,0.2238,0
LC_001014,48054,debt_consolidation,D,17.31,64378,1.1,Full-time,Mortgage,686,5.8,7,6,102544,39201,0.382,0,0,1967,39,Bachelors,0.367,0.746,0.2937,0
LC_001015,47762,home_improvement,F,26.8,47624,1.1,Unemployed,Own,652,3.1,6,4,55187,14811,0.268,4,4,1042,22,Bachelors,0.263,1.003,0.7969,1
LC_001016,10648,vacation,F,25.3,97413,7.0,Full-time,Own,601,1.0,2,1,210214,60768,0.289,5,2,2189,19,Bachelors,0.27,0.109,0.7634,1
LC_001017,37356,major_purchase,C,11.92,93973,8.0,Full-time,Own,740,11.0,7,4,153424,8567,0.056,2,3,778,29,Bachelors,0.099,0.398,0.1407,0
LC_001018,15394,debt_consolidation,F,26.06,62642,1.0,Full-time,Other,627,4.4,3,2,21291,6117,0.287,7,0,481,38,High School,0.092,0.246,0.7449,0
LC_001019,19856,debt_consolidation,F,25.44,56728,12.8,Full-time,Rent,668,7.0,4,2,117710,21905,0.186,6,1,743,25,High School,0.157,0.35,0.5041,1
LC_001020,41505,medical,C,13.53,46230,11.8,Full-time,Mortgage,706,12.0,4,2,48482,8816,0.182,1,2,293,30,High School,0.076,0.898,0.1335,0
LC_001021,33693,debt_consolidation,E,22.09,69646,9.6,Full-time,Mortgage,684,10.6,6,5,99862,32108,0.322,2,2,1619,48,High School,0.279,0.484,0.4498,0
LC_001022,11676,business,F,25.06,94239,19.2,Full-time,Mortgage,650,1.0,5,4,230343,31922,0.139,7,3,1723,45,High School,0.219,0.124,0.7247,1
LC_001023,15291,debt_consolidation,D,17.4,32965,1.1,Full-time,Rent,699,2.4,6,5,55573,6738,0.121,1,1,602,42,Some College,0.219,0.464,0.2257,0
LC_001024,28837,business,B,10.32,54830,0.4,Full-time,Rent,742,3.2,5,4,76567,12842,0.168,1,2,498,37,High School,0.109,0.526,0.0669,0
LC_001025,21077,car,C,12.52,115083,9.8,Full-time,Mortgage,765,36.0,3,2,145699,32241,0.221,1,3,2147,54,Bachelors,0.224,0.183,0.167,0
LC_001026,32198,medical,C,12.18,98557,16.1,Full-time,Own,680,0.3,8,5,66701,12278,0.184,1,3,1308,41,Masters,0.159,0.327,0.1521,0
LC_001027,33103,business,E,21.35,57877,0.9,Part-time,Mortgage,660,7.0,4,3,113306,21628,0.191,2,0,824,61,Some College,0.171,0.572,0.3427,0
LC_001028,6950,medical,F,26.59,46800,0.5,Full-time,Own,618,6.3,7,6,101802,57594,0.566,3,4,1953,33,Some College,0.501,0.149,0.8285,1
LC_001029,31322,business,E,20.35,86231,2.4,Self-employed,Rent,727,18.0,4,2,124014,38674,0.312,2,8,1549,36,Masters,0.216,0.363,0.3264,1
LC_001030,42654,home_improvement,F,26.58,53281,19.2,Full-time,Own,665,11.0,9,7,104975,44783,0.427,3,5,1799,29,Some College,0.405,0.801,0.4516,0
LC_001031,31345,vacation,E,22.38,73491,12.8,Part-time,Mortgage,729,1.0,6,4,128814,11555,0.09,2,0,636,19,Some College,0.104,0.427,0.3572,0
LC_001032,23335,debt_consolidation,E,20.57,120260,51.6,Part-time,Mortgage,700,0.9,6,4,226980,10958,0.048,2,0,880,34,Bachelors,0.088,0.194,0.44,0
LC_001033,45918,medical,D,17.24,90395,7.6,Full-time,Own,748,1.4,6,5,107449,38837,0.361,0,0,2234,38,Masters,0.297,0.508,0.2077,0
LC_001034,17929,debt_consolidation,F,26.14,45774,3.1,Full-time,Mortgage,666,4.7,1,1,103123,38492,0.373,4,2,1401,37,High School,0.367,0.392,0.6962,1
LC_001035,39109,debt_consolidation,E,20.43,79632,1.4,Full-time,Rent,688,2.4,5,4,92212,25318,0.275,2,1,1693,40,Masters,0.255,0.491,0.4384,1
LC_001036,15487,medical,C,13.15,64395,4.2,Full-time,Rent,742,8.6,9,7,97489,36408,0.373,1,7,1742,39,Bachelors,0.325,0.241,0.1347,0
LC_001037,32705,business,E,20.35,74143,12.6,Full-time,Mortgage,653,1.8,3,2,64439,24697,0.383,2,0,1041,26,Some College,0.169,0.441,0.4074,1
LC_001038,8128,medical,D,16.62,36580,12.7,Full-time,Mortgage,655,1.0,6,5,40989,16403,0.4,0,0,664,19,Some College,0.218,0.222,0.2013,0
LC_001039,20472,debt_consolidation,F,26.21,38843,0.4,Self-employed,Rent,678,11.0,3,1,60570,22648,0.374,2,3,855,29,High School,0.264,0.527,0.4511,0
LC_001040,44029,debt_consolidation,C,13.47,77251,0.4,Full-time,Mortgage,750,3.3,2,1,175170,77590,0.443,0,3,2877,51,Some College,0.447,0.57,0.1668,0
LC_001041,29750,major_purchase,E,21.02,63548,2.4,Full-time,Own,662,4.9,6,4,133017,22593,0.17,3,0,796,43,High School,0.15,0.468,0.3439,1
LC_001042,11421,debt_consolidation,D,16.53,64442,8.4,Self-employed,Rent,651,4.9,8,7,101896,28324,0.278,3,3,1160,43,High School,0.216,0.177,0.2693,0
LC_001043,19076,home_improvement,C,13.12,62110,2.9,Full-time,Mortgage,686,12.9,3,2,31238,11516,0.369,0,2,453,34,Bachelors,0.088,0.307,0.1392,0
LC_001044,22281,debt_consolidation,D,17.99,89606,3.3,Full-time,Own,731,10.4,4,3,142843,25653,0.18,3,2,1241,59,Some College,0.166,0.249,0.2769,0
LC_001045,32323,debt_consolidation,F,25.12,67929,6.2,Self-employed,Mortgage,621,5.7,5,4,123348,12994,0.105,5,4,1052,30,Bachelors,0.186,0.476,0.7148,1
LC_001046,39677,debt_consolidation,F,25.98,56037,3.5,Full-time,Mortgage,602,15.3,7,4,104482,88552,0.848,4,2,3182,34,Bachelors,0.682,0.708,0.9136,1
LC_001047,12783,vacation,C,12.1,43439,7.8,Self-employed,Mortgage,673,25.0,3,2,84371,12408,0.147,0,4,586,43,Some College,0.162,0.294,0.1203,0
LC_001048,29344,major_purchase,F,25.53,102036,16.0,Full-time,Rent,648,9.2,5,3,158960,33425,0.21,5,1,1211,36,Bachelors,0.142,0.288,0.611,1
LC_001049,32640,car,F,27.02,49645,8.4,Full-time,Rent,605,4.1,4,2,17949,8119,0.452,4,0,762,52,High School,0.184,0.657,0.5297,0
LC_001050,13016,major_purchase,E,20.31,69335,3.9,Full-time,Mortgage,661,8.7,2,1,53684,17332,0.323,3,2,971,36,Bachelors,0.168,0.188,0.3995,1
LC_001051,27139,home_improvement,C,13.6,65263,9.2,Full-time,Mortgage,723,15.1,3,2,88665,29244,0.33,0,2,1270,34,Bachelors,0.234,0.416,0.1263,0
LC_001052,35207,debt_consolidation,E,20.57,62177,10.3,Self-employed,Own,716,4.5,6,5,101507,22682,0.223,2,2,1098,27,Some College,0.212,0.566,0.3123,0
LC_001053,45867,car,C,12.79,51830,7.7,Self-employed,Mortgage,651,4.1,5,3,98544,12244,0.124,1,1,799,42,Some College,0.185,0.885,0.1619,0
LC_001054,23178,medical,E,21.97,70343,6.0,Part-time,Rent,685,8.1,4,3,104824,6197,0.059,2,2,1020,35,Bachelors,0.174,0.329,0.3892,0
LC_001055,41768,car,F,25.01,60512,8.4,Full-time,Mortgage,694,13.0,4,3,94301,34734,0.368,4,2,1612,31,Some College,0.32,0.69,0.579,0
LC_001056,42371,medical,F,26.06,42041,3.0,Full-time,Mortgage,635,0.2,3,2,100956,52013,0.515,6,1,1985,34,Some College,0.567,1.008,1.0,1
LC_001057,6243,medical,B,10.27,80788,4.9,Full-time,Mortgage,760,21.0,2,1,27553,1869,0.068,1,7,628,39,Masters,0.093,0.077,0.055,0
LC_001058,39966,major_purchase,E,20.31,69704,13.7,Full-time,Rent,714,0.3,7,5,149558,47134,0.315,1,3,1492,30,Some College,0.257,0.573,0.3314,0
LC_001059,32193,debt_consolidation,C,12.76,66687,5.5,Part-time,Rent,691,16.7,6,3,146467,31504,0.215,1,4,1333,35,Bachelors,0.24,0.483,0.1848,0
LC_001060,23700,major_purchase,E,20.42,105872,10.7,Part-time,Rent,718,1.7,6,5,52963,25421,0.48,2,1,1527,32,Bachelors,0.173,0.224,0.3388,1
LC_001061,45270,debt_consolidation,F,26.58,62711,7.4,Full-time,Own,639,6.0,5,3,61139,25027,0.409,2,0,892,33,Bachelors,0.171,0.722,0.5522,1
LC_001062,26247,debt_consolidation,C,14.05,41844,1.6,Part-time,Mortgage,754,22.0,7,4,39988,18702,0.468,0,3,640,40,Bachelors,0.184,0.627,0.1216,0
LC_001063,20498,medical,D,16.46,41225,1.9,Full-time,Own,720,23.4,6,4,17072,4346,0.255,3,3,458,50,Some College,0.133,0.497,0.2586,0
LC_001064,31678,home_improvement,F,26.38,115796,18.4,Full-time,Mortgage,644,19.4,3,1,64055,15730,0.246,4,4,1189,52,Masters,0.123,0.274,0.4831,1
LC_001065,43415,debt_consolidation,D,16.89,52057,10.4,Full-time,Own,696,7.7,3,1,120262,5967,0.05,1,0,563,36,High School,0.13,0.834,0.215,0
LC_001066,10499,debt_consolidation,E,22.16,46524,7.1,Self-employed,Mortgage,691,4.0,3,2,94326,47602,0.505,1,1,1680,22,Bachelors,0.433,0.226,0.4493,0
LC_001067,21066,debt_consolidation,E,22.48,65504,0.6,Full-time,Own,638,23.5,5,4,40167,22663,0.564,1,3,826,47,High School,0.151,0.322,0.3875,0
LC_001068,45680,debt_consolidation,B,8.2,87836,2.5,Full-time,Mortgage,720,6.7,1,1,113645,30162,0.265,1,3,1449,55,Bachelors,0.198,0.52,0.0578,0
LC_001069,49564,debt_consolidation,F,26.38,47928,0.9,Full-time,Own,575,0.3,3,2,112808,7707,0.068,3,2,613,25,High School,0.154,1.034,0.616,1
LC_001070,40002,debt_consolidation,E,21.19,73771,13.0,Full-time,Mortgage,647,1.9,5,4,117100,37995,0.324,1,3,1184,45,Bachelors,0.193,0.542,0.3926,1
LC_001071,23314,debt_consolidation,D,16.76,70835,7.6,Full-time,Mortgage,699,10.8,6,3,40414,5434,0.134,1,0,688,58,Some College,0.117,0.329,0.2557,1
LC_001072,46626,debt_consolidation,F,25.93,68030,34.0,Full-time,Own,661,4.5,3,2,140449,45100,0.321,4,1,2210,31,High School,0.39,0.685,0.5723,0
LC_001073,35133,home_improvement,E,22.49,41849,12.3,Full-time,Other,657,0.0,4,3,35196,11084,0.315,1,2,523,18,High School,0.15,0.84,0.3218,0
LC_001074,5280,medical,F,25.83,58858,0.6,Full-time,Rent,641,2.7,4,3,34973,12120,0.347,3,1,841,36,Masters,0.172,0.09,0.6203,0
LC_001075,40266,medical,F,26.43,44001,0.8,Full-time,Rent,682,10.0,5,4,99864,62137,0.622,2,3,2311,28,High School,0.63,0.915,0.5262,0
LC_001076,34175,debt_consolidation,E,22.23,118892,3.8,Full-time,Rent,725,6.7,5,4,176558,71562,0.405,3,0,3440,60,Bachelors,0.347,0.287,0.4244,1
LC_001077,5552,business,C,12.28,53639,5.6,Full-time,Rent,716,0.3,3,2,113737,5217,0.046,2,2,283,49,Some College,0.063,0.104,0.185,0
LC_001078,49600,business,F,25.02,101513,24.7,Full-time,Other,703,0.1,4,3,32544,20376,0.626,3,3,1637,61,High School,0.194,0.489,0.4743,1
LC_001079,20352,debt_consolidation,F,24.89,32898,1.8,Unemployed,Own,622,0.1,4,2,54267,8961,0.165,4,3,583,33,High School,0.213,0.619,0.916,0
LC_001080,5467,home_improvement,E,21.19,64982,4.9,Part-time,Rent,690,2.0,6,5,89950,10778,0.12,3,2,848,28,Some College,0.157,0.084,0.3792,0
LC_001081,41161,major_purchase,E,21.88,111534,14.7,Full-time,Rent,748,5.8,4,3,246915,131295,0.532,0,2,4673,26,Masters,0.503,0.369,0.3088,0
LC_001082,9263,other,A,7.64,105460,4.4,Full-time,Rent,722,21.0,4,2,171534,14867,0.087,0,2,1273,39,PhD,0.145,0.088,0.0,0
LC_001083,49432,medical,A,7.19,70419,5.0,Full-time,Own,776,4.0,3,2,157612,21583,0.137,0,2,905,51,Masters,0.154,0.702,0.0,0
LC_001084,5128,debt_consolidation,E,22.56,115843,3.9,Full-time,Rent,689,5.6,5,4,191349,64601,0.338,1,4,3302,41,Masters,0.342,0.044,0.3976,0
LC_001085,31665,home_improvement,A,6.67,63369,6.6,Full-time,Own,761,5.5,6,5,26240,5616,0.214,0,2,533,41,Some College,0.101,0.5,0.0,0
LC_001086,19715,debt_consolidation,D,16.83,66784,8.4,Full-time,Own,678,13.0,6,5,73144,34590,0.473,1,4,1824,31,Some College,0.328,0.295,0.2194,0
LC_001087,42474,car,D,16.06,59239,2.9,Full-time,Rent,720,13.0,4,3,58986,5659,0.096,2,1,434,31,Some College,0.088,0.717,0.2415,0
LC_001088,17902,home_improvement,D,17.06,73433,18.2,Part-time,Mortgage,684,1.0,7,6,133428,27756,0.208,1,0,1730,34,High School,0.283,0.244,0.2929,0
LC_001089,43832,business,D,17.6,85951,11.1,Full-time,Mortgage,695,11.8,5,3,44075,24509,0.556,1,1,1661,59,High School,0.232,0.51,0.2894,0
LC_001090,8567,home_improvement,F,25.39,72114,5.6,Full-time,Own,661,6.2,4,3,60845,22522,0.37,3,3,1597,46,Some College,0.266,0.119,0.5343,1
LC_001091,11269,other,E,20.41,63838,1.9,Full-time,Mortgage,641,0.9,7,5,29391,13791,0.469,1,0,787,54,Some College,0.148,0.177,0.4051,0
LC_001092,9261,medical,E,22.21,61696,5.1,Full-time,Own,650,15.1,5,3,26745,2956,0.111,2,2,346,52,Some College,0.067,0.15,0.3165,1
LC_001093,11673,debt_consolidation,D,16.24,51104,6.5,Full-time,Own,650,3.4,3,2,21491,2162,0.101,2,0,359,36,Bachelors,0.084,0.228,0.2955,0
LC_001094,20277,medical,D,17.06,77278,14.5,Full-time,Mortgage,731,19.4,7,4,88035,27585,0.313,1,2,1602,40,Masters,0.249,0.262,0.2229,0
LC_001095,45646,debt_consolidation,D,17.84,49126,12.2,Full-time,Mortgage,701,1.0,6,4,63741,8687,0.136,1,3,541,19,Bachelors,0.132,0.929,0.2038,0
LC_001096,17614,home_improvement,D,17.28,70531,1.5,Full-time,Rent,698,12.7,8,6,142645,54025,0.379,1,2,1929,34,Some College,0.328,0.25,0.2316,1
LC_001097,13256,major_purchase,F,25.85,44878,2.7,Full-time,Own,645,7.0,8,7,72000,8310,0.115,5,3,790,25,Some College,0.211,0.295,0.6775,1
LC_001098,7888,car,A,6.59,104165,4.3,Full-time,Own,750,9.6,7,5,197306,51669,0.262,0,1,1887,50,Bachelors,0.217,0.076,0.0,0
LC_001099,40464,major_purchase,C,12.57,65948,0.5,Full-time,Own,782,9.5,3,2,159029,45828,0.288,0,3,1648,55,Bachelors,0.3,0.614,0.1551,1
LC_001100,43432,debt_consolidation,F,25.39,59735,7.1,Full-time,Rent,622,10.2,5,3,62983,20556,0.326,8,2,623,54,Some College,0.125,0.727,0.9715,1
LC_001101,27532,major_purchase,D,17.77,99174,13.6,Part-time,Rent,696,28.4,4,3,208484,33468,0.161,1,0,1076,52,Bachelors,0.13,0.278,0.2191,1
LC_001102,35631,medical,F,26.25,63701,13.4,Full-time,Own,634,9.0,4,2,129158,24764,0.192,3,1,1310,27,High School,0.247,0.559,0.51,1
